PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2c19_conclusion,cyp2c19_score,cyp2d6_action,cyp2d6_warning,cyp2d6_conclusion,cyp2d6_score,cyp3a4_action,cyp3a4_warning,cyp3a4_conclusion,cyp3a4_score,cyp1a2_action,cyp1a2_warning,cyp1a2_conclusion,cyp1a2_score,cyp2c9_action,cyp2c9_warning,cyp2c9_conclusion,cyp2c9_score,Cano_Smile,XlogP
5314,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0.6
5315,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-0.7
5319,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0.7
5323,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,1.6
5324,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(N)=NS(=O)(=O)c1ccc(N)cc1,-0.7
5326,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.4
5328,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.5
5329,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.9
5333,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(S(N)(=O)=O)cc1,-0.6
5336,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0
5353,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,89,0,0,Inactive,0,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,1.2
5413,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC[N+](CC)(CC)CC,1.7
5420,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,1
5429,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-0.8
5479,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.4
5503,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1.5
5505,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,2.3
5531,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,45,0,0,Inactive,0,CCN(CC)c1cc(C)nc2ncnn12,1.7
5534,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C(#CCN1CCCC1)CN1CCCC1,1.3
5546,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,62,0,0,Inactive,0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1
5576,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN1C(=O)OC(C)(C)C1=O,0.3
5578,0,0,Inactive,0,0,0,Inactive,0,0,0,,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.9
5585,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,63,1,0,Active,87,0,0,Inactive,0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3
5640,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1N1CCN(CCCNc2c(C)c(=O)n(C)c(=O)n2C)CC1,1.9
5697,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,63,0,0,Inactive,0,0,0,Inactive,0,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,2.7
5917,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C1CCc2nnnn2CC1,0.1
6041,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CNCC(O)c1cccc(O)c1,-0.3
6047,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(Cc1ccc(O)c(O)c1)C(=O)O,-2.7
6077,0,0,Inactive,0,1,0,Active,64,0,0,Inactive,0,1,0,Active,47,0,0,Inactive,0,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.2
6103,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,Nc1nc2cc(Cl)ccc2o1,2.5
6106,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)CC(N)C(=O)O,-1.5
6140,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(Cc1ccccc1)C(=O)O,-1.5
6207,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,-6.2
6305,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.1
6634,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,1
6843,0,0,Inactive,0,1,0,Active,65,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,3.1
6857,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,1,0,Active,94,0,0,Inactive,0,CCCCc1cc2ccccc2c(OCCN(C)C)n1,4.2
7333,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ccccc1N=C(N)Nc1ccccc1C,3.1
7741,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCCc1ccn[nH]1,-0.4
8546,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,5.8
8569,1,0,Active,87,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,93,0,0,Inactive,0,COc1ccc(C(=O)c2ccccc2O)c(O)c1,3.3
8743,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,-0.4
9087,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,[N-]=[N+]=CC(=O)CCC(N)C(=O)O,-3.5
9308,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1OC(C[N+](C)(C)C)CC1O,0.1
10366,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1cncc(C(=O)O)c1,-0.1
10825,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1ccc(NS(=O)(=O)Cc2ccccc2)cc1,1.9
12492,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.3
12555,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,3.9
12650,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(N)(Cc1ccc(O)cc1)C(=O)O,-1.6
13548,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN=C(N)N=C(N)N,-0.5
14187,1,0,Active,91,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,1,0,Active,46,Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,5.6
14925,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CC(CC(=O)O)C(=O)O,-1.2
15588,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,4.1
15630,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,COc1ccc2nc(N)sc2c1,2.4
15732,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(-c2cnc(-c3ccc(-c4ncc(-c5ccccc5)o4)cc3)o2)cc1,6.4
16363,0,0,Inactive,0,1,0,Active,62,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.7
17134,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.7
19675,0,0,Inactive,0,1,0,Active,89,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,4
19790,1,0,Active,86,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,45,1,0,Active,87,Nc1cc(S(N)(=O)=O)ccc1SSc1ccc(S(N)(=O)=O)cc1N,-0.2
19900,0,0,Inactive,0,1,0,Active,87,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(C(CCN2CC3CCC(CC3)C2)c2ccccc2)cc1,5.5
20441,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(CC(=O)O)CC(=O)O,-3.3
21109,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,COc1ccc(CN2CCNCC2)c(OC)c1OC,1
22488,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,92,0,0,Inactive,0,Cc1cccc2cc3ccc4ccccc4c3cc12,6.3
24060,0,0,Inactive,0,1,0,Active,46,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,3.5
24352,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,1,0,Active,88,0,0,Inactive,0,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,4.7
24782,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCOC(=O)c1ccc(N)cc1,1.3
26880,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CC(=O)Nc1ccc(-c2ccccc2)s1,2.8
31036,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,0.3
31631,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,Nc1c2ccccc2nc2c(O)cccc12,2.5
32324,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,-2
39042,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3.8
39214,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.4
39468,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,2.4
40632,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,,40,0,0,Inactive,0,Cc1ccc(=O)n(-c2ccccc2)c1,1.9
43231,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,1.2
43544,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,1.1
46284,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCCSc1nc2ccccc2[nH]1,2.5
47528,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,O=C(NCCO[N+](=O)[O-])c1cccnc1,0.8
51173,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NP(N)(=O)NC(=O)c1ccc(F)cc1,-0.6
52239,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(N)=NC(N)=Nc1ccc(C(=O)O)cc1,-0.6
52549,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCCc1c[nH]c2ccccc12,2.8
54710,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1c(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)c(=O)n(-c2ccccc2)n1C,2.5
55748,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12,3
56993,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCCN1CCC2(CCC(C(C)(C)C)CC2)CC1,5.2
57267,0,0,Inactive,0,1,0,Active,91,0,0,Inactive,0,1,0,Active,45,0,0,Inactive,0,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O,3.1
58144,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,62,1,0,Active,89,0,0,Inactive,0,CN1Cc2ccccc2C2c3cccc4[nH]cc(c34)CC21,3.5
59477,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(C[N+](C)(C)N)cc1OC,0.6
60055,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.7
60840,0,0,Inactive,0,1,0,Active,89,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCc1cccc(N(C)C(N)=Nc2cccc3ccccc23)c1,4.6
62616,1,0,Active,87,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,45,Oc1ccc(Cl)cc1Cc1cc(Cl)cc(Cc2cc(Cl)ccc2O)c1O,6.5
64188,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccn(C2OC(COC(=O)C34CC5CC(CC(C5)C3)C4)C(O)C2O)c(=O)n1,0.8
65065,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)NC(CC(=O)O)C(=O)O,-1.1
65492,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.4
65708,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCc1nc2ccccc2[nH]1,1.1
65714,0,0,Inactive,0,1,0,Active,88,0,0,Inactive,0,1,0,Active,45,0,0,Inactive,0,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,5.3
65859,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,OCC(O)CN1CCN(c2ccccc2)CC1,0.6
66496,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,46,0,0,Inactive,0,O=C1c2ccccc2C(=O)c2c(Nc3ccc4c5c(cccc35)C(=O)c3ccccc3-4)cccc21,6.8
66662,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(Cc2cc(C)cc(C(C)(C)C)c2O)c1,9.1
67532,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,-0.4
67640,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,2
68261,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,O=c1c2ccccc2nc2n1CCC2,0.9
68281,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,3.2
68297,1,0,Active,41,1,0,Active,40,0,0,Inactive,0,1,0,Active,40,1,0,Active,41,Nc1ccccc1Nc1ccccc1,2.8
69096,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCSc1ncnc2nc[nH]c12,0.9
70269,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1n[nH]c(=O)[nH]c1=O,-0.3
70547,1,0,,82,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CC(=O)NCCc1c[nH]c2ccccc12,1.8
70573,0,0,Inactive,0,1,0,Active,47,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)NC1(C(N)=O)CCN(Cc2ccccc2)CC1,1.4
70912,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)NC(CC(C)C)C(=O)O,0.5
71082,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCCCC(N)C(=O)O,-4.4
71166,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,2.5
71655,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,N=C(N=C(N)N)N1CCOCC1,-1.6
71771,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,47,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.3
72489,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(NNC(=O)c1ccncc1)c1ccncc1,0.2
72624,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC1=CC2C3=C(C(NC(C)=O)CCc4cc(OC)c(OC)c(OC)c43)C2C1=O,1.3
72746,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C1c2ccccc2C(=O)c2c(NC(=O)c3ccc4c5c(ncnc35)-c3ccccc3C4=O)cccc21,5
73277,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Clc1cnccn1,0.7
73629,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NNC(=O)C(O)C(O)C(=O)NN,-3.9
73917,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC(=O)CCCC(=O)O,0.3
75762,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1cc(C2(c3cc(C)c(O)c(C(=O)O)c3)OS(=O)(=O)c3ccccc32)cc(C(=O)O)c1O,3.9
77486,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,OCCSCc1ccccc1,1.7
77553,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,90,0,0,Inactive,0,CC(=O)c1cc2ccccc2oc1=O,1.8
77604,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCC(=O)c1ccc(Cl)cc1,2
78328,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN1CCN(CCCN)CC1,-0.8
78938,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCCS(=O)(=O)O,0
80247,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=P(O)(O)CCP(=O)(O)O,-3.4
80444,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,2.6
80733,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,88,0,0,Inactive,0,O=C1c2cc([N+](=O)[O-])ccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1cc([N+](=O)[O-])ccc1-5,7.7
80819,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(N)=NC(N)=Nc1ccc(S(=O)(=O)O)cc1,-1.4
83791,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCS(=O)(=O)O,-4
85040,1,0,Active,45,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,45,1,0,Active,44,O=C(O)c1ccc(SSc2ccc(C(=O)O)cn2)nc1,1.6
85237,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC1=NCCCC1,-0.5
87841,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Nc1nc(=O)c2[nH]cnc2n1O,-1.4
87983,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NN(CC(=O)O)CC(=O)O,-5.9
88715,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)(N=NC(C)(C)C1=NCCN1)C1=NCCN1,-0.2
92577,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=S(=O)(O)c1ccc2cc(N=Nc3cc(S(=O)(=O)O)c4cccnc4c3O)ccc2c1,2.4
92759,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,C1CCN2CC3CC(CN4CCCCC34)C2C1,2.5
94428,1,0,Active,46,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,O=S(=O)(O)c1cc(O)c2c(N=Cc3ccccc3O)cc(S(=O)(=O)O)cc2c1,1.3
94908,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,5.1
95687,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1ncc(COP(=O)(O)O)c(C)c1O,-0.7
95806,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCNc1ncnc2nc[nH]c12,0.6
95909,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1ccc(CCN2CCOCC2)nc1,0.5
96750,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)Cc1c[nH]c2ccc(F)cc12,1.5
96890,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NCCOc1ccccn1,0.5
97116,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1cc(C(=O)O)c([N+](=O)[O-])c(OC)c1OC,1.2
97248,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)CCSS(=O)(=O)O,-2.7
97324,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(O)CCCSc1ccccc1,2.3
97725,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,NC(CCCCO)C(=O)O,-2.8
98889,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1c(O)c(=O)n(-c2ccccc2)n1C,0.5
